time,realization_0,realization_1,realization_2,realization_3,realization_4,realization_5,realization_6,realization_7,realization_8,realization_9
0.15015015015015015,-0.3419805789819223,0.6987208019920674,-0.36416752226854254,0.3240810652679611,0.3379262668165445,0.504802591054941,-0.47001119517170553,0.565954982927279,-0.49685570598288953,0.5536969742989604
0.16016016016016016,-0.2466152589623481,0.7776678055071287,-0.4271210742023767,0.25337502656863414,0.20854933713099735,0.5131940380039645,-0.5781059890150868,0.44815441738714223,-0.5392459781114565,0.5047568806131235
0.17017017017017017,-0.30044003096200605,0.8243356049272583,-0.4192123386304763,0.2245450049011329,0.2268597874772701,0.4139917203281696,-0.5675728587416823,0.4632222024485518,-0.6896258728014409,0.6043760781075367
0.18018018018018017,-0.3886275062512998,0.8333711037273043,-0.3027129002880625,0.3171589992522367,0.23029484429215802,0.37772368148476804,-0.47277425672736456,0.5307254603004685,-0.7514933162648852,0.5248469388916437
0.19019019019019018,-0.5959667199581216,0.848781995268759,-0.31098681278090534,0.43083498892793665,0.266218319870665,0.5112133624370716,-0.5425455739033477,0.6445974436300145,-0.8044114198452134,0.602645454058134
0.20020020020020018,-0.7419155518798832,0.8723072907952742,-0.5095549158104422,0.404107873433453,0.31027575348519815,0.4590904393337853,-0.6476418980846482,0.7292516282389796,-0.8147628758524887,0.5536638924485036
0.21021021021021022,-0.7377238633959904,1.1361061374044916,-0.3941469123973632,0.5204234125685213,0.35385217904699395,0.4757472971035338,-0.8873700209601356,0.6613196190923434,-0.862844363929968,0.36608087107345355
0.22022022022022023,-0.8535233566463376,0.9379233741453591,-0.3979812135972278,0.6023409786812781,0.46458501117401946,0.5172464981019526,-0.9837578610545478,0.4680164274695481,-1.0386191432426146,0.23911911659260393
0.23023023023023023,-0.9424538027948467,0.9219405309257357,-0.49944838168370953,0.636255529564986,0.44134603850141096,0.5183015969574362,-0.869675750464734,0.3499341981671965,-0.9967277344699456,0.23772109455913967
0.24024024024024024,-0.9758191177220308,1.0105104590531755,-0.4115029825297569,0.5415590899033351,0.42312086524970627,0.5464368363542056,-0.8969900858506855,0.4084656044191886,-0.9685944625245269,0.4210689154351229
0.2502502502502503,-1.1289236027051368,0.9982607336837692,-0.5023986929038115,0.602000063492936,0.2613227569561226,0.5810854360097639,-0.9600264550536095,0.33501268215974844,-1.1133166620776982,0.3745380495628179
0.2602602602602603,-1.0204192839468396,0.9957406049512814,-0.4395992435378224,0.7685475402567957,0.28771151311670534,0.525177517852465,-0.9132778533879989,0.2805558322928739,-1.1637841704732077,0.22247271791742024
0.2702702702702703,-0.9277471872002193,0.9571210327703852,-0.42138030720956565,0.664899510418727,0.33132808983140977,0.448945268380422,-0.9274558163127757,0.3683823596642807,-1.084668671606136,0.22026860833528358
0.2802802802802803,-1.1046487633827426,1.256551842628956,-0.24670705170942117,0.7372031537717105,0.2559700232145331,0.4375803683388815,-0.9818250507071791,0.4948311938050021,-1.0584052475243413,0.14181298487571103
0.2902902902902903,-1.1517478287182172,1.368726758372698,-0.08661720208131624,0.8901127840587452,0.33171110973556395,0.41230524073384367,-1.306138630589512,0.52456206533981,-1.0585882149153292,0.15581819886636936
0.3003003003003003,-1.1463553971247087,1.2360341792933718,-0.030848455048099972,0.9533660500055177,0.3999791304896789,0.5070103054676051,-1.2457032408442736,0.4835386073264144,-1.0656754442079315,0.1649352452551024
0.3103103103103103,-1.1355800631994937,1.335905893237727,0.03355062784951073,1.1612043390998443,0.6207364347387396,0.5149792491974788,-1.629560772462217,0.6072837419823498,-1.1197401172046004,0.0847467487951948
0.3203203203203203,-1.17544452791634,1.2912192396408415,0.09480824532982332,1.0051827308706487,0.5129104336740536,0.5493122754241092,-1.5672351988394804,0.6714700076360752,-1.198483126450354,-0.013128766129451921
0.3303303303303303,-1.2261333620514736,1.3152185175096591,0.24343031187740505,0.8003365635913522,0.49082651325613685,0.4159777473824134,-1.7325421407194752,0.7682140562939421,-1.1439934173312392,0.0318370740088856
0.34034034034034033,-1.1339846922191115,1.2672226238837443,0.20014491213079694,1.0190189938277077,0.46615707002333984,0.4895277428839224,-1.7319036673065882,0.5832957209920931,-1.3485586258990943,-0.02609031892611921
0.35035035035035034,-1.0283217223527001,1.3460912337157693,0.2915983667178951,0.9202649865800254,0.6278251733058359,0.3929901319865966,-1.7106105782320862,0.5822599739982894,-1.3659547081472752,0.10783587474942904
0.36036036036036034,-1.098868056359003,1.2110631772293818,0.29359891586330344,0.8802623068086504,0.9657324611175496,0.4606747303946058,-1.7515651181457843,0.47659597186390523,-1.5540776341943079,0.005262666743617014
0.37037037037037035,-1.0873681277805902,1.353867462390906,0.40582395665764104,0.9031832533130922,0.9333995240351207,0.487569416742513,-1.8034548692592627,0.6485183541324767,-1.5730061189314288,-0.003375439214338114
0.38038038038038036,-1.3090612445665541,1.334314198661384,0.48951422605535155,0.7963575694073937,0.8582899263936217,0.5668801838182231,-1.9511944798930758,0.7543513846376686,-1.6262471351152876,-0.042251704257944625
0.39039039039039036,-1.421505321179962,1.3721377412057527,0.7356245104796787,0.8745463975460195,0.7718181534987412,0.6804990660179364,-1.9828782803491853,0.891868658615673,-1.5455391308031474,-0.3367131283432539
0.40040040040040037,-1.5219635261415037,1.4666235181944172,0.7507978262496788,0.7721195765549806,0.7084274986941613,0.4897800206344986,-1.9917200310829637,1.1130482486735596,-1.4650055148502,-0.11756182516520416
0.41041041041041043,-1.433679664190526,1.5694228650594664,0.9483044730482637,0.8098647798113425,0.6896953981505174,0.5930974439294869,-1.8462632607944376,1.0650277681565168,-1.5371985286197294,-0.1036692739090503
0.42042042042042044,-1.3504881713467987,1.6492719044314321,0.8058164511986652,1.0011210385660454,0.6255468229006237,0.5665776810425567,-1.9365738633889902,1.3349956694637504,-1.5129793489721968,-0.18880936266942264
0.43043043043043044,-1.2640525877489015,1.7262239680180491,0.7870343554438628,1.0852237717290665,0.5429763312452343,0.5172611891340315,-2.1376961151243234,1.2025343137980078,-1.3321258190221514,-0.024584366860891993
0.44044044044044045,-1.2574704309824407,1.8926003217213336,0.771018897050902,1.0608705618216476,0.54863022374513,0.5047627788334418,-2.1592265153731125,1.316931337331512,-1.3171047412090504,0.04669946041106085
0.45045045045045046,-1.1542807707194152,1.9314383251456986,0.6739432144782604,0.9255162788560106,0.5635157318415281,0.4876285791082392,-2.1504829996297423,1.3153251301021622,-1.0586180995445658,-0.08638972639094555
0.46046046046046046,-1.353374969700244,1.9646926398138627,0.6362821237640922,0.9571388810849231,0.6219332501349181,0.6161033020549773,-2.3012809995272656,1.2596254835272191,-1.0157205195015877,-0.009304814725955637
0.47047047047047047,-1.1339202598709275,2.060310857992596,0.6306004226143216,0.8680507505838185,0.5654760291918612,0.5568033623732248,-2.235724850402709,1.2853380876035239,-1.1481517087426067,-0.05291677306839239
0.4804804804804805,-1.0461215942126323,2.0954946898060878,0.6874933377883581,0.9063620820465886,0.7282004852315006,0.5804194797678507,-2.274346445817601,1.1937167613686548,-1.1231782730805633,-0.29710930134937885
0.4904904904904905,-1.0645597157625968,2.0749004040955246,0.5509779776736151,0.8134890500500536,0.8092067515103134,0.6035021989217073,-2.2641625192099366,1.2243668436361679,-1.1139108794298418,-0.17276085528918494
0.5005005005005005,-1.052210621500692,1.9290061273293573,0.7140725418401601,0.850541607695648,0.7502518936288215,0.4780993099645228,-2.2245512865439174,1.2126437801408665,-0.9564174344075592,-0.20736889170224326
0.5105105105105106,-1.1359906009363934,2.018630572584238,0.8066470299334905,0.8674151833547493,0.81792144163324,0.47432871211981614,-2.201153074410686,1.3292011616649828,-0.893854311619712,-0.22430480561050825
0.5205205205205206,-1.0006866774605883,1.7820267037804045,1.0119570417581876,0.6967339118841074,0.7551807809791771,0.47023491118786215,-2.2158084710146455,1.4298926239915315,-0.9996909050136255,-0.19821507573441602
0.5305305305305306,-1.0585368195885132,1.8115555698401309,1.0054765747344243,0.7060321274230331,0.7001607808517378,0.4192029938373975,-2.1870668452044972,1.5243113957612722,-1.0595487748543078,-0.2851353011748913
0.5405405405405406,-0.9971601069891023,1.8083035541197965,1.0885679442093745,0.6154070822295233,0.5221278495785078,0.36587591544634873,-2.2637404525236544,1.5164286133762088,-1.1232651624436747,-0.2109965273823668
0.5505505505505506,-1.0259895515591224,1.8233585333696254,1.1043392876976172,0.6349123465422764,0.5197137311718913,0.41696153368539673,-2.34334577852488,1.6564404294598722,-1.1469307365272468,-0.34221706785324435
0.5605605605605606,-1.0071728051334623,1.7381978941548637,1.1709060328460852,0.8559834673546359,0.44101716389047313,0.4502153980988146,-2.518984178561145,1.701853664701122,-1.235546435439176,-0.4047317948784557
0.5705705705705706,-1.1173565597746258,1.8114496518002108,1.2716868716167042,0.8583231589588965,0.35453123957859595,0.6092472375178359,-2.594062740006849,1.4855422519495478,-1.1896845977890462,-0.5152645424398941
0.5805805805805806,-1.0184462128812826,1.7733168109434507,1.3320884039912801,0.9985433212315382,0.2335848648032754,0.5526252063317073,-2.6016336336662205,1.6393743191251988,-1.2555558134289322,-0.5747446595320753
0.5905905905905906,-0.9706082303516974,1.7155650552719768,1.347348624299678,0.8433119440324959,0.4551286586626941,0.4177868472580026,-2.6338250037762307,1.6361245902701425,-1.064191293800906,-0.7072955296375504
0.6006006006006006,-0.7721385571460982,1.7913206246410474,1.389079027162344,0.7447993066917894,0.5122713613642638,0.3454019835315245,-2.5070954978543147,1.5389697978127155,-1.07551280541822,-0.7628506229333765
0.6106106106106106,-0.8709402665999173,1.8654897001453639,1.4426516949371286,0.8657608224675313,0.3341947899870503,0.45187230224043173,-2.2564252408406595,1.493783089889895,-0.8859031156493693,-0.7891799180797407
0.6206206206206206,-1.0082499123512165,1.834911162811788,1.5475245412434737,0.7819012339524275,0.27413088462197455,0.5112559447176586,-2.256119076046115,1.5522746382278396,-0.8621082611704514,-0.741193386857655
0.6306306306306306,-1.0515016622162767,1.8580958522590871,1.454740837218102,0.9108090662404511,0.21067167539926202,0.6241971782140632,-2.2794914612600183,1.5724846468353906,-0.9116294830637178,-0.8428437678776226
0.6406406406406406,-1.2260650044792731,1.752510630584248,1.4223337442971362,0.9320075860343772,0.31176016361407877,0.5795991276315415,-2.367731668826063,1.4281409783488903,-0.8635991000750114,-0.7044551047058648
0.6506506506506506,-1.099368613643254,1.823539428681062,1.4862200271551058,1.1018549089082856,0.34498492629227206,0.6442444259678319,-2.3998261062437836,1.2918684879756444,-0.9320182082357168,-0.7053714668550075
0.6606606606606606,-1.0932870348431458,2.016264400755313,1.4943518108230283,1.2197982397265514,0.301455431943557,0.6130612418994261,-2.5327933702273437,1.2175985424268247,-0.8792937002514886,-0.7046150705228312
0.6706706706706707,-0.9989459905327367,2.0343988650899276,1.4590888017446335,1.434735421576762,0.2920603763694958,0.7294195325673538,-2.5729343664000326,1.2885939969713254,-0.7864456987237493,-0.6837554410417744
0.6806806806806807,-1.2345120953152833,2.03622502448362,1.5821963757037563,1.4875098987182158,0.3366665725690844,0.5571076616864014,-2.6450159232606714,1.329750343406804,-0.7453868364790122,-0.5622279841014817
0.6906906906906907,-1.2490060196046844,2.0768277395864314,1.5838346192235284,1.3887662408900134,0.11097456523032481,0.6002301975603598,-2.6276124985305085,1.2679019072437832,-0.9073851615530575,-0.49922252204995904
0.7007007007007007,-1.2756113330082695,2.132543076459584,1.7703327446513473,1.1745160009433906,0.040979478062741326,0.5792821595903687,-2.4820570852056516,1.1041797237558788,-0.7137021932783759,-0.48563013399940613
0.7107107107107107,-1.2852162028177694,2.1127271897160966,1.7266846119082264,1.2793801220454304,-0.06592606348615546,0.6138408614276717,-2.520494475278463,1.0279282436282016,-0.4549752798962506,-0.4437040922598131
0.7207207207207207,-1.2238589620577827,2.2265617993242124,1.5844784965340268,1.4546969933188434,-0.3169473233589555,0.5369257532505324,-2.566420611408057,1.0861296881263216,-0.43309250916001885,-0.46039391332745766
0.7307307307307307,-1.225059296838062,2.1287105591143263,1.434680339272841,1.5273845084004753,-0.24754200076403363,0.695454474953094,-2.6454618515947694,1.1554458759191688,-0.46147737798078614,-0.3412868463788029
0.7407407407407407,-1.1228118826758455,2.1498420674336916,1.4007103343554086,1.623525808935244,-0.18281917893306115,0.6269761870364489,-2.7783081587103666,1.1265781483769468,-0.30986016887978163,-0.2265807631184349
0.7507507507507507,-1.234100287763458,2.033007894145477,1.5282425013563543,1.509905394042357,-0.13186416268817422,0.56533823882011,-2.6165227533222106,1.0494971183081752,-0.19546680487086981,-0.208085647841714
0.7607607607607607,-1.2088681831321226,1.8358784466330713,1.3078409376899702,1.4878377634404907,-0.10716120177664226,0.4527621539248391,-2.725446569900423,1.1056724759950647,-0.1391531929764863,-0.22186664610312404
0.7707707707707707,-1.1308089716454885,1.7183994628769585,1.2722296358767267,1.6527079797460986,-0.1003255701119467,0.4653997257499384,-2.4947365274292297,0.9656682397827963,-0.059470304902894164,-0.0553847563567931
0.7807807807807807,-1.163311019384001,1.8044055553648275,1.1739785483243295,1.584000377795641,-0.06180966573809956,0.5452963513658802,-2.3825867872928055,1.1227096388162583,-0.06621833561769563,0.06403614454599815
0.7907907907907907,-1.1975586318182265,1.8946598249458728,1.1947378103367599,1.6285904691260487,-0.019437687047403236,0.38474555490898027,-2.495055221461555,1.1329689137185126,-0.23503067086153365,0.14719884661754817
0.8008008008008007,-1.1103594246804893,1.9273932510404246,1.0825683102827381,1.766673421758221,0.184385313915536,0.3994605970149312,-2.443976137686464,1.1531528737023662,-0.18196721359677065,0.1352369885298844
0.8108108108108109,-1.113817578174102,2.018010330962925,1.3172480957147492,1.6265962422098643,0.17399887095480396,0.28135548116327086,-2.284693986833198,1.0943496678133533,-0.3263595071802094,0.19908762171665778
0.8208208208208209,-0.9392991856778294,2.0844033226181047,1.3377381310231309,1.6675308068891839,0.31555373237127804,0.1938918113885399,-2.2958842937947983,1.0490580014649349,-0.44320447500622173,0.16623366468766376
0.8308308308308309,-0.8284716484505977,2.141091888830099,1.4022014207407525,1.682185697332515,0.36791229647428336,0.11379271758943375,-2.326850769498119,1.0682680325798153,-0.4154390029095639,0.19826847158965635
0.8408408408408409,-0.8423120986082362,2.1033306633818274,1.7181365561245243,1.7729097980222863,0.40924771694929574,0.09046019859127122,-2.3719952300686726,1.05518142826832,-0.3861414661184757,0.010130824830997115
0.8508508508508509,-0.9993295865266695,2.039610556465475,1.7388608645484278,1.7489705106695168,0.5571338010963268,-0.057853655583900404,-2.447167372501445,1.2072666640054646,-0.37302297276365154,0.0986593584495254
0.8608608608608609,-0.7941022528666417,1.9701953984150318,1.728924461324941,1.7217141890068535,0.3615766976394029,-0.08890886744927363,-2.3590170675866204,1.2613526679527953,-0.311083678431399,0.061089670843211784
0.8708708708708709,-0.8597448059531735,2.0971844760252756,1.6791678621669084,1.751137108025389,0.3779183385713498,0.057335974887357796,-2.261827224743154,1.1317619943423394,-0.429898417337629,0.1190096198682536
0.8808808808808809,-0.8661817899881332,2.051644521957523,1.780781470078367,1.7698924262389746,0.3831667020984314,0.1353578596628655,-2.2993568937655775,1.2886923777073895,-0.5087426116185254,0.18473539761116653
0.8908908908908909,-0.7227267606666379,1.9138460565641904,1.7464307728485218,1.884170318765677,0.49894906253178656,0.11819971840757323,-2.372860764261092,1.3843337926090749,-0.3903284794851262,0.06821078588119829
0.9009009009009009,-0.8431783664301413,1.9363829960508205,1.8093983278437908,1.8542484455639654,0.5669124347157853,0.0471505242411592,-2.584435938215571,1.34192247441265,-0.3840021008533072,0.040612987540931775
0.9109109109109109,-0.9590966664431333,1.7547272478705196,1.757963723672373,1.94405893920769,0.6925950356758188,0.16598129290061206,-2.6660677178293106,1.22649411343336,-0.3343137889852372,0.10415476753741888
0.9209209209209209,-0.9190596824239471,1.553220141692664,1.6712318884194965,1.9410885746253195,0.7413412343345143,0.2427504233270163,-2.6516351475109734,1.2595890456922494,-0.3258229966910997,0.172751011660149
0.9309309309309309,-0.8877574622500339,1.5597971970476134,1.6443815799935777,1.9492217847517908,0.7898246199747172,0.2695113460249603,-2.613533450062629,1.393928418314502,-0.2992933362683629,0.1078186853290661
0.9409409409409409,-0.799352570148426,1.4231090020886694,1.5361861306637865,1.9828233161918105,0.8414901259677909,0.1449439243850228,-2.651834353402982,1.3332897081538246,-0.3479853206382507,0.2022256782596042
0.950950950950951,-0.7286666720044709,1.421195827276626,1.4815626193652895,1.8477908160322094,0.9835796823942797,0.2041849423313199,-2.722536623787694,1.4052856648986833,-0.3550111965123242,0.17350036152254034
0.960960960960961,-0.6851237422650516,1.3470088995434815,1.4471697666866818,1.859943000063963,0.9336095718010728,0.27112694273020826,-2.5355364499462305,1.3298181084215663,-0.5216070449018232,-0.02677381736132506
0.970970970970971,-0.700178085468886,1.2806592574119426,1.4679662176197135,1.8732094021267345,0.7732076661265563,0.08954774747568522,-2.505928318142851,1.3433677684181151,-0.5642101516198901,-0.19257109524852764
0.980980980980981,-0.6530153719373325,1.4079128546676227,1.4957783711966528,1.788419607568922,0.7776651119640497,-0.04713201759373642,-2.4000793090166628,1.3515562971595179,-0.7411143170019884,-0.2226535762956109
0.990990990990991,-0.6066620384501002,1.374591427689319,1.4681749939118445,1.6659181208004636,0.8343475589845764,-0.11201138539352852,-2.615831749920166,1.3144119832901817,-0.6429502511353724,-0.261365881949892
1.001001001001001,-0.4327765754596946,1.4175096870413133,1.5020677607620219,1.653071869476456,0.8275155213348905,-0.13836692997386055,-2.6460738139425795,1.367525262779123,-0.7365802007988604,-0.36900909989342445
1.011011011011011,-0.5451522824547211,1.6221775013124407,1.5551285879786099,1.6835363256825358,0.7217111388821562,-0.07600150939651118,-2.6577367815303066,1.3889528733773886,-0.8342911000548172,-0.35297419469370095
1.021021021021021,-0.5875568438592939,1.5455780763172058,1.6285759544280736,1.5296886017269709,0.7782170253235616,-0.007518646044894994,-2.745745164283359,1.3068789800531102,-0.8566048278359595,-0.32475646125177654
1.031031031031031,-0.6028499915271502,1.5889560167315562,1.8049621348313187,1.478891519918283,0.6066132048817892,0.07511503943528892,-2.5773294777848634,1.3461754695174735,-0.9654341236296912,-0.33715189684329705
1.0410410410410411,-0.7147583081021391,1.653273733029737,1.6697654793256855,1.448863623531905,0.5061291676670023,0.08780385394293429,-2.6139819763317673,1.3638605245817699,-0.9631979497664614,-0.4358671695976679
1.0510510510510511,-0.6520392343685636,1.648394727732596,1.5708631149879457,1.6730684095851307,0.5537960237280833,0.07247012982326945,-2.4723907103208163,1.5481342454265925,-0.9777401649241152,-0.40111003804159856
1.0610610610610611,-0.7508889533907657,1.6336680874939247,1.550946899013199,1.691560361235772,0.587088722104642,0.12848098713959363,-2.448614553638973,1.4269994001916273,-1.07163383407538,-0.45577814087631496
1.0710710710710711,-0.7791271352055347,1.738798094692561,1.4345948097319794,1.6558009722520501,0.6824373581686215,0.0984782345614229,-2.4025499505922108,1.4130382135594994,-1.0459426595426378,-0.4786368274593259
1.0810810810810811,-0.7123872096232435,1.5842151431436067,1.3982454296571416,1.685473079686067,0.7358335877619054,0.24784820050036233,-2.441671983187767,1.56106041936052,-1.1118780181339438,-0.34570570411848733
1.0910910910910911,-0.6305995929164859,1.4928235779681356,1.428964716867761,1.680346932418125,0.7984233498380782,0.2255098696979418,-2.4724119795965667,1.6980383837498119,-1.1217550473293552,-0.26302211956641564
1.1011011011011012,-0.6531460174528873,1.6595732996058503,1.3610973117439797,1.618901849067253,0.9509513510258014,0.18099296658946534,-2.312224435174455,1.787267067210189,-1.1372277562749675,-0.4444421994969526
1.1111111111111112,-0.655078814520325,1.669741390276175,1.4778774897682547,1.7778260486665278,0.8824183580440257,0.261151232145858,-2.235645920738799,1.8946620483729038,-1.087333811849337,-0.6387891663820973
1.1211211211211212,-0.6706288347279298,1.5541128040305563,1.457606774583748,1.8758755092725348,0.9129487106260173,0.37601776641823786,-2.2014534281449483,1.7647644893811991,-1.3395446494675474,-0.6239008441910714
1.1311311311311312,-0.6920321857152975,1.4563693461393774,1.2874589544294146,1.8023644231887388,0.8934898302657827,0.4426388676713075,-2.1825808813545065,1.9256516778136485,-1.443156874142432,-0.5357508689734596
1.1411411411411412,-0.6872999446900859,1.5258710180792614,1.2437856259767366,1.9095860848180257,0.9230270784183865,0.3746603714298485,-2.183783885898548,1.9016841051361544,-1.3942145618016324,-0.6537875770269076
1.1511511511511512,-0.690236583588368,1.5654215235432132,1.2470896091008066,2.04434760687157,1.0004680860142587,0.37391191743517294,-2.162104133561287,1.9312654546586343,-1.3538644212683923,-0.8364447280124282
1.1611611611611612,-0.7204043007967582,1.4169033390575665,1.374981665869645,2.038259610111517,0.9811243167424797,0.4636365241630475,-2.119850521726038,1.8183455291358996,-1.3609585054504245,-0.8699781962629727
1.1711711711711712,-0.8949448817763416,1.3478411760152353,1.3566184497633949,2.0267587651015027,0.8328270071735263,0.5788607089704279,-2.1300659366001846,1.822102715865204,-1.3208742944979315,-0.9488252550435434
1.1811811811811812,-0.8492864495367927,1.3111153439043357,1.2669150327716427,2.0841322083339273,0.9820690327310725,0.6513799149914575,-2.0377219965673574,1.7700136041387142,-1.4807162083619447,-0.7997369400306897
1.1911911911911912,-0.6437321577432783,1.4654732195235014,1.2333196369742436,1.968610999409205,0.875447438817792,0.482922408409038,-2.048465231369339,1.9306617441080085,-1.4948895599975422,-0.7694895225042802
1.2012012012012012,-0.5061036298367311,1.4250434684084565,1.4369746356151347,2.167920119645173,0.8623297444620337,0.4251400836183171,-1.9787065386597538,1.8958918605659418,-1.610602952872124,-0.6413015471327828
1.2112112112112112,-0.38439802308483495,1.44060241020155,1.3106249696077032,2.0449059720651825,0.8730580387928221,0.37512796785529023,-2.012832899322175,1.9981393125852778,-1.5372483346468409,-0.5034183202255414
1.2212212212212212,-0.4835099137630845,1.4062660808740266,1.3865611167240401,2.0897362269004747,1.0263727535829068,0.4172026810642721,-1.827929514094519,2.052168113915236,-1.4309784416510944,-0.5357860027932556
1.2312312312312312,-0.4820804776778741,1.497406102667073,1.5479396432290062,2.1626964110482096,1.0180514146793054,0.5550051024617257,-2.04723706092308,1.9098734986611956,-1.362780911990469,-0.5343744612206258
1.2412412412412412,-0.4214988141572006,1.5038500777036854,1.605062781402445,2.0812153782422627,1.07512856900265,0.654496313330542,-1.9251209271909369,2.111329681412063,-1.3383588535567288,-0.5069696467013326
1.2512512512512513,-0.5738922763644023,1.4506823470752372,1.5857449126514664,2.1862998888673464,1.0139978836058299,0.7341701621940708,-1.9252831800339882,2.0936040048454854,-1.3134570026036378,-0.5461048564258277
1.2612612612612613,-0.6168174691383894,1.2801184532181435,1.560937084902273,2.138279057831349,0.9623739662560289,0.775878327751983,-1.8593870284379992,2.1168350737495065,-1.2138656754399644,-0.48851986414492543
1.2712712712712713,-0.6463378520022796,1.2338096644608323,1.5922349614314142,2.1956844787112466,1.1022283416374128,0.8950552356044854,-1.913561423061215,2.106629341594348,-1.146730318873786,-0.3816666463668045
1.2812812812812813,-0.5523939214176415,1.2274186848886395,1.4667699479908691,2.095740856776517,1.1295053349773543,0.9292949176700543,-2.0234843356081655,2.111088532836574,-1.0835762982681028,-0.4968469166574012
1.2912912912912913,-0.4418389099051534,1.1896466793060028,1.5925941871039897,2.0423689195554866,1.0267914168842265,0.8834582946419238,-2.033003908893082,2.0722211035839404,-1.105187248603302,-0.4634336908981597
1.3013013013013013,-0.4589654122778636,1.1830321318098218,1.42158602171432,2.081558320758261,1.0178666236022613,1.0445681677755876,-2.1270074391399216,1.8913010880999304,-1.0433494725887014,-0.4287636497103424
1.3113113113113113,-0.5598591738297841,1.0299806914482301,1.5754026223197461,2.2230401184118387,0.7689964815362835,0.998722936500779,-1.960504961599539,1.843671011327019,-1.0924352450163717,-0.4570537310519795
1.3213213213213213,-0.6720049581239836,0.859417814255803,1.6807100202622027,2.0386542117739825,0.793735999600178,1.0874252480256428,-2.1057002072709765,1.7511979229584083,-0.9710566216856286,-0.4037378944431572
1.3313313313313313,-0.7337644162647374,0.979702872164029,1.8014239646766326,2.065572943808095,0.7036749350172549,1.0460596897260317,-2.0770472027897795,1.7323290032239973,-0.8771139207629695,-0.5567918485724717
1.3413413413413413,-0.8832655384294336,0.9977990336561702,1.752244927626962,2.002836706373651,0.5267807939064293,1.0480152522316704,-2.082325353325223,1.79770959989417,-0.870219859558081,-0.5700588915772338
1.3513513513513513,-0.7655065805442229,0.8664866306875684,1.8059106891040346,1.8356383698155887,0.4429026563475562,0.9266888606001367,-2.004091973305956,1.791165303568021,-0.8715708596864024,-0.680787568536668
1.3613613613613613,-0.7954909260601882,0.7901018984376638,1.8442753777317555,1.7364796645287446,0.5759486324952052,0.7590469737285714,-2.0847843128129546,1.9589692775376064,-0.915106507751317,-0.8123412282594052
